title,author,avg_rating,rating_count,year_published,genre,title_clean,author_clean,genre_clean,lang,genre_grouped
Twisted Love,Ana Huang,3.8,270,2021,redemption,twisted love,ana huang,redemption,en,Other
Twisted Love,Ana Huang,3.8,270,2021,Serie:Twisted,twisted love,ana huang,serietwisted,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Wealth,think and grow rich,napoleon hill,wealth,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Success,think and grow rich,napoleon hill,success,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Filosofía,think and grow rich,napoleon hill,filosofía,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Success in business,think and grow rich,napoleon hill,success in business,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Éxito,think and grow rich,napoleon hill,éxito,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Spanish language materials,think and grow rich,napoleon hill,spanish language materials,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Exito en los negocios,think and grow rich,napoleon hill,exito en los negocios,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,New Thought,think and grow rich,napoleon hill,new thought,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Pensamiento nuevo,think and grow rich,napoleon hill,pensamiento nuevo,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Motivation (psychology),think and grow rich,napoleon hill,motivation psychology,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Self-actualization (psychology),think and grow rich,napoleon hill,self-actualization psychology,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Personal Finance,think and grow rich,napoleon hill,personal finance,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,"Think and grow rich (Hill, Napoleon)",think and grow rich,napoleon hill,think and grow rich hill napoleon,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Self-help techniques,think and grow rich,napoleon hill,self-help techniques,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Business,think and grow rich,napoleon hill,business,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,"Carnegie, andrew, 1835-1919",think and grow rich,napoleon hill,carnegie andrew 1835-1919,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Erfolg,think and grow rich,napoleon hill,erfolg,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Lebensführung,think and grow rich,napoleon hill,lebensführung,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Éxito en los negocios,think and grow rich,napoleon hill,éxito en los negocios,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Conduct of life,think and grow rich,napoleon hill,conduct of life,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Succès dans les affaires,think and grow rich,napoleon hill,succès dans les affaires,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Morale pratique,think and grow rich,napoleon hill,morale pratique,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,"Finance, personal",think and grow rich,napoleon hill,finance personal,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Government business enterprises,think and grow rich,napoleon hill,government business enterprises,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Government executives,think and grow rich,napoleon hill,government executives,en,Other
Think and Grow Rich,Napoleon Hill,4.01,526,1937,Salaries,think and grow rich,napoleon hill,salaries,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Adult,a game of thrones,george r r martin,adult,en,adult
A Game of Thrones,George R. R. Martin,4.22,722,1996,Action & Adventure,a game of thrones,george r r martin,action and adventure,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Fantasy,a game of thrones,george r r martin,fantasy,en,fantasy
A Game of Thrones,George R. R. Martin,4.22,722,1996,High Fantasy,a game of thrones,george r r martin,high fantasy,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Epic,a game of thrones,george r r martin,epic,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Epic Fantasy,a game of thrones,george r r martin,epic fantasy,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Epic Fiction,a game of thrones,george r r martin,epic fiction,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Epic Literature,a game of thrones,george r r martin,epic literature,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,"Fiction, fantasy, epic",a game of thrones,george r r martin,fiction fantasy epic,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,"Fiction, fantasy, general",a game of thrones,george r r martin,fiction fantasy general,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Science Fiction,a game of thrones,george r r martin,science fiction,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Fantastic Fiction,a game of thrones,george r r martin,fantastic fiction,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Fiction,a game of thrones,george r r martin,fiction,en,fiction
A Game of Thrones,George R. R. Martin,4.22,722,1996,Ficción,a game of thrones,george r r martin,ficción,en,fiction
A Game of Thrones,George R. R. Martin,4.22,722,1996,Moral Ambiguity,a game of thrones,george r r martin,moral ambiguity,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Betrayal,a game of thrones,george r r martin,betrayal,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Loyalty,a game of thrones,george r r martin,loyalty,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Family,a game of thrones,george r r martin,family,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Revenge,a game of thrones,george r r martin,revenge,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Vengeance,a game of thrones,george r r martin,vengeance,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Bien y mal,a game of thrones,george r r martin,bien y mal,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Civil War,a game of thrones,george r r martin,civil war,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,War and Conflict,a game of thrones,george r r martin,war and conflict,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Imaginary Wars and Battles,a game of thrones,george r r martin,imaginary wars and battles,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Guerras imaginarias,a game of thrones,george r r martin,guerras imaginarias,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Politics,a game of thrones,george r r martin,politics,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Intrigue,a game of thrones,george r r martin,intrigue,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Feudalism,a game of thrones,george r r martin,feudalism,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Royalty and Nobility,a game of thrones,george r r martin,royalty and nobility,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Kings and Rulers,a game of thrones,george r r martin,kings and rulers,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Knights,a game of thrones,george r r martin,knights,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Courts and Courtiers,a game of thrones,george r r martin,courts and courtiers,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Seasons,a game of thrones,george r r martin,seasons,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Invierno,a game of thrones,george r r martin,invierno,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Trial by Combat,a game of thrones,george r r martin,trial by combat,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Voyages and Travels,a game of thrones,george r r martin,voyages and travels,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Walls,a game of thrones,george r r martin,walls,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Penal Colonies,a game of thrones,george r r martin,penal colonies,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Magic,a game of thrones,george r r martin,magic,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Dragons,a game of thrones,george r r martin,dragons,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Supernatural,a game of thrones,george r r martin,supernatural,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Wights,a game of thrones,george r r martin,wights,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Folk Healers,a game of thrones,george r r martin,folk healers,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Incest,a game of thrones,george r r martin,incest,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Forced Marriage,a game of thrones,george r r martin,forced marriage,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Persistent Vegetative States,a game of thrones,george r r martin,persistent vegetative states,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Imaginary Places,a game of thrones,george r r martin,imaginary places,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Seven Kingdoms (Imaginary Place),a game of thrones,george r r martin,seven kingdoms imaginary place,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Hugo Award Winner,a game of thrones,george r r martin,hugo award winner,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Ignotus Award Winner,a game of thrones,george r r martin,ignotus award winner,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Locus Award Winner,a game of thrones,george r r martin,locus award winner,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,New York Times Bestseller,a game of thrones,george r r martin,new york times bestseller,en,bestseller
A Game of Thrones,George R. R. Martin,4.22,722,1996,Fantasy fiction,a game of thrones,george r r martin,fantasy fiction,en,fantasy
A Game of Thrones,George R. R. Martin,4.22,722,1996,Novela,a game of thrones,george r r martin,novela,en,fiction
A Game of Thrones,George R. R. Martin,4.22,722,1996,Reyes y soberanos,a game of thrones,george r r martin,reyes y soberanos,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Guerra civil,a game of thrones,george r r martin,guerra civil,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,nyt:trade_fiction_paperback=2011-09-10,a game of thrones,george r r martin,nyttrade_fiction_paperback=2011-09-10,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Accessible book,a game of thrones,george r r martin,accessible book,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,Protected DAISY,a game of thrones,george r r martin,protected daisy,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,OverDrive,a game of thrones,george r r martin,overdrive,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,nyt:mass-market-paperback=2011-04-10,a game of thrones,george r r martin,nytmass-market-paperback=2011-04-10,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,"Seven kingdoms (imaginary place), fiction",a game of thrones,george r r martin,seven kingdoms imaginary place fiction,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,American Fantasy fiction,a game of thrones,george r r martin,american fantasy fiction,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,general,a game of thrones,george r r martin,general,en,fiction
A Game of Thrones,George R. R. Martin,4.22,722,1996,good and evil,a game of thrones,george r r martin,good and evil,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,winter,a game of thrones,george r r martin,winter,en,Other
A Game of Thrones,George R. R. Martin,4.22,722,1996,series:A Song of Ice and Fire,a game of thrones,george r r martin,seriesa song of ice and fire,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Mental discipline,the power of your subconscious mind,joseph murphy,mental discipline,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Subconsciousness,the power of your subconscious mind,joseph murphy,subconsciousness,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Disciplina mental,the power of your subconscious mind,joseph murphy,disciplina mental,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Subconsciencia,the power of your subconscious mind,joseph murphy,subconsciencia,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Psychology,the power of your subconscious mind,joseph murphy,psychology,en,science
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Creative ability,the power of your subconscious mind,joseph murphy,creative ability,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Self-help techniques,the power of your subconscious mind,joseph murphy,self-help techniques,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Self-actualization (psychology),the power of your subconscious mind,joseph murphy,self-actualization psychology,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Nonfiction,the power of your subconscious mind,joseph murphy,nonfiction,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Self-Improvement,the power of your subconscious mind,joseph murphy,self-improvement,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Success,the power of your subconscious mind,joseph murphy,success,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Personal success,the power of your subconscious mind,joseph murphy,personal success,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Psychology Unconscious,the power of your subconscious mind,joseph murphy,psychology unconscious,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Achievement,the power of your subconscious mind,joseph murphy,achievement,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Éducation et discipline mentales,the power of your subconscious mind,joseph murphy,éducation et discipline mentales,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Inconscient,the power of your subconscious mind,joseph murphy,inconscient,en,Other
The Power of Your Subconscious Mind,Joseph Murphy,3.93,268,1963,Succès,the power of your subconscious mind,joseph murphy,succès,en,Other
