title,author,avg_rating,rating_count,year_published,genre
"Alex, Approximately (Hardcover)",Jenn Bennett,3.94,"54,916",2017,summer-reads
The Infinity Between Us (Kindle Edition),N.S. Perkins,3.83,"27,902",2021,summer-reads
Seven Days in June (Hardcover),Tia Williams,3.99,"213,688",2021,summer-reads
Shipped (Paperback),Angie Hockman,3.63,"71,739",2021,summer-reads
"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,3.96,"463,892",2010,summer-reads
Great Big Beautiful Life (Hardcover),Emily Henry,3.98,"568,545",2025,summer-reads
"The Perfect Couple (Nantucket, #3)",Elin Hilderbrand,3.96,"257,498",2018,summer-reads
My Life Next Door (Hardcover),Huntley Fitzpatrick,3.97,"155,489",2012,summer-reads
,,,,,summer-reads
,,,,,summer-reads
"It Ends with Us (It Ends with Us, #1)",Colleen Hoover,4.09,"4,503,789",2016,emotional
The Fault in Our Stars (Hardcover),John Green,4.12,"5,647,695",2012,emotional
Archer's Voice (ebook),Mia Sheridan,4.17,"657,023",2014,emotional
Ugly Love (Kindle Edition),Colleen Hoover,4.00,"2,259,318",2014,emotional
A Little Life (Hardcover),Hanya Yanagihara,4.28,"896,292",2015,emotional
"A Thousand Boy Kisses (A Thousand Boy Kisses, #1)",Tillie Cole,4.04,"446,085",2016,emotional
"Me Before You (Me Before You, #1)",Jojo Moyes,4.26,"1,781,585",2012,emotional
The Kite Runner (Paperback),Khaled Hosseini,4.35,"3,447,443",2003,emotional
The Book Thief (Kindle Edition),Markus Zusak,4.39,"2,839,105",2005,emotional
The Seven Husbands of Evelyn Hugo (Hardcover),Taylor Jenkins Reid,4.40,"3,967,797",2017,emotional
The Song of Achilles (Paperback),Madeline Miller,4.31,"1,926,267",2011,emotional
Reminders of Him (Kindle Edition),Colleen Hoover,4.34,"1,552,299",2022,emotional
"Hopeless (Hopeless, #1)",Colleen Hoover,4.22,"673,077",2012,emotional
A Thousand Splendid Suns (Hardcover),Khaled Hosseini,4.45,"1,710,190",2007,emotional
The Perks of Being a Wallflower (Hardcover),Stephen Chbosky,4.24,"1,974,316",1999,emotional
All the Bright Places (Hardcover),Jennifer Niven,4.11,"622,101",2015,emotional
Making Faces (ebook),Amy Harmon,4.29,"80,438",2013,emotional
"All Your Perfects (Hopeless, #3)",Colleen Hoover,4.00,"694,644",2018,emotional
"Maybe Someday (Maybe, #1)",Colleen Hoover,3.97,"646,212",2014,emotional
"If I Stay (If I Stay, #1)",Gayle Forman,3.91,"961,542",2009,emotional
"The Air He Breathes (Elements, #1)",Brittainy C. Cherry,4.13,"72,859",2015,emotional
Still Beating (ebook),Jennifer Hartmann,4.20,"222,844",2020,emotional
The Midnight Library (Hardcover),Matt Haig,3.98,"2,373,077",2020,emotional
"If He Had Been With Me (If He Had Been with Me, #1)",Laura Nowlin,3.79,"561,430",2013,emotional
November 9 (Paperback),Colleen Hoover,4.11,"1,302,762",2015,emotional
A Man Called Ove (Hardcover),Fredrik Backman,4.38,"1,189,570",2012,emotional
Thirteen Reasons Why (Hardcover),Jay Asher,3.84,"1,019,656",2007,emotional
"Binding 13 (Boys of Tommen, #1)",Chloe Walsh,4.45,"509,465",2018,emotional
"Bright Side (Bright Side, #1)",Kim Holden,4.29,"61,879",2014,emotional
I’m Glad My Mom Died (Hardcover),Jennette McCurdy,4.44,"1,406,541",2022,emotional
The Nightingale (Hardcover),Kristin Hannah,4.64,"2,004,448",2015,emotional
"Full Tilt (Full Tilt, #1)",Emma   Scott,4.36,"38,112",2016,emotional
The Last Letter (Paperback),Rebecca Yarros,4.49,"393,925",2019,emotional
"They Both Die at the End (They Both Die at the End, #1)",Adam Silvera,3.75,"854,478",2017,emotional
"Before the Coffee Gets Cold (Before the Coffee Gets Cold, #1)",Toshikazu Kawaguchi,3.66,"659,348",2015,emotional
The Sea of Tranquility (Kindle Edition),Katja Millay,4.29,"88,374",2012,emotional
Love and Other Words (Hardcover),Christina Lauren,4.22,"788,714",2018,emotional
"The Simple Wild (Wild, #1)",K.A. Tucker,4.29,"145,646",2018,emotional
Where the Crawdads Sing (ebook),Delia Owens,4.37,"3,549,761",2018,emotional
Confess (Paperback),Colleen Hoover,4.06,"603,658",2015,emotional
"The Way I Used to Be (The Way I Used to Be, #1)",Amber   Smith,4.14,"219,740",2016,emotional
"Say You Swear (Boys of Avix, #1)",Meagan Brandy,4.26,"239,547",2022,emotional
We Were Liars (Paperback),E. Lockhart,3.65,"1,362,413",2014,emotional
Looking for Alaska (Paperback),John Green,3.96,"1,732,036",2005,emotional
"Long Shot (Hoops, #1)",Kennedy Ryan,4.17,"73,451",2018,emotional
"Slammed (Slammed, #1)",Colleen Hoover,4.14,"441,834",2012,emotional
"You've Reached Sam (You've Reached Sam, #1)",Dustin Thao,3.61,"170,155",2021,emotional
Forbidden (Paperback),Tabitha Suzuma,3.96,"75,808",2010,emotional
My Sister's Keeper (Paperback),Jodi Picoult,4.11,"1,269,600",2004,emotional
The Invisible Life of Addie LaRue (Hardcover),V.E. Schwab,4.17,"1,451,329",2020,emotional
,,,,,emotional
,,,,,emotional
The Year of Magical Thinking (Paperback),Joan Didion,3.93,"292,927",2005,grief
Crying in H Mart (Hardcover),Michelle Zauner,4.24,"577,946",2021,grief
A Grief Observed (Paperback),C.S. Lewis,4.22,"93,798",1961,grief
It's OK That You're Not OK (Audio CD),Megan Devine LPC,4.36,"14,390",2017,grief
Notes on Grief (Hardcover),Chimamanda Ngozi Adichie,4.22,"39,169",2021,grief
A Monster Calls (Paperback),Patrick Ness,4.35,"287,377",2011,grief
Grief Is the Thing with Feathers (Hardcover),Max Porter,3.81,"50,717",2015,grief
A Man Called Ove (Hardcover),Fredrik Backman,4.38,"1,189,570",2012,grief
When Breath Becomes Air (Kindle Edition),Paul Kalanithi,4.41,"787,344",2016,grief
Wild: From Lost to Found on the Pacific Crest Trail (Hardcover),Cheryl Strayed,4.07,"859,335",2012,grief
H is for Hawk (Hardcover),Helen Macdonald,3.74,"79,875",2014,grief
Remarkably Bright Creatures (Hardcover),Shelby Van Pelt,4.36,"1,152,782",2022,grief
The Fault in Our Stars (Hardcover),John Green,4.12,"5,647,695",2012,grief
We Are Okay (Hardcover),Nina LaCour,3.93,"99,877",2017,grief
Grief Is for People (Hardcover),Sloane Crosley,3.84,"16,630",2024,grief
I’m Glad My Mom Died (Hardcover),Jennette McCurdy,4.44,"1,406,541",2022,grief
"If I Stay (If I Stay, #1)",Gayle Forman,3.91,"961,542",2009,grief
Under the Whispering Door (Hardcover),T.J. Klune,4.11,"312,682",2021,grief
Everything I Never Told You (Hardcover),Celeste Ng,3.83,"605,519",2014,grief
"Bearing the Unbearable: Love, Loss, and the Heartbreaking Path of Grief (Paperback)",Joanne Cacciatore,4.41,"2,432",2017,grief
The Grieving Brain: The Surprising Science of How We Learn from Love and Loss (Hardcover),Mary-Frances O'Connor,4.18,"3,408",2022,grief
The Hate U Give (Hardcover),Angie Thomas,4.45,"998,926",2017,grief
Clap When You Land (Hardcover),Elizabeth Acevedo,4.22,"108,896",2020,grief
The Lovely Bones (Mass Market Paperback),Alice Sebold,3.86,"2,451,109",2002,grief
"The Guncle (The Guncle, #1)",Steven  Rowley,4.11,"192,149",2021,grief
The Wild Edge of Sorrow: Rituals of Renewal and the Sacred Work of Grief (ebook),Francis Weller,4.38,"3,266",2015,grief
The Thing About Jellyfish (Hardcover),Ali Benjamin,4.10,"44,175",2015,grief
The Seven Year Slip (Paperback),Ashley Poston,4.17,"549,298",2023,grief
Beach Read (Paperback),Emily Henry,3.97,"1,588,138",2020,grief
Hamnet (Hardcover),Maggie O'Farrell,4.19,"328,658",2020,grief
The Sky Is Everywhere (Hardcover),Jandy Nelson,3.95,"109,872",2010,grief
Blue Sisters (Hardcover),Coco Mellors,3.92,"269,062",2024,grief
All the Bright Places (Hardcover),Jennifer Niven,4.11,"622,101",2015,grief
Memorial Days (Hardcover),Geraldine Brooks,4.31,"19,434",2025,grief
Blue Nights (Hardcover),Joan Didion,3.95,"47,446",2011,grief
Looking for Alaska (Paperback),John Green,3.96,"1,732,036",2005,grief
Dancing at the Pity Party: A Dead Mom Graphic Memoir (Hardcover),Tyler Feder,4.51,"11,322",2020,grief
Long Way Down (Hardcover),Jason Reynolds,4.24,"135,100",2017,grief
The Astonishing Color of After (Hardcover),Emily X.R. Pan,4.04,"33,703",2018,grief
On Grief and Grieving: Finding the Meaning of Grief Through the Five Stages of Loss (Paperback),Elisabeth Kübler-Ross,4.32,"4,582",,grief
Intermezzo (Hardcover),Sally Rooney,3.82,"309,037",2024,grief
Thirteen Reasons Why (Hardcover),Jay Asher,3.84,"1,019,656",2007,grief
The Friend (Paperback),Sigrid Nunez,3.72,"58,015",2018,grief
"Option B: Facing Adversity, Building Resilience, and Finding Joy (Paperback)",Sheryl Sandberg,3.84,"56,676",2017,grief
"Tomorrow, and Tomorrow, and Tomorrow (Hardcover)",Gabrielle Zevin,4.12,"1,308,852",2022,grief
Counting by 7s (Hardcover),Holly Goldberg Sloan,4.14,"86,719",2013,grief
Lincoln in the Bardo (Hardcover),George Saunders,3.75,"172,745",2017,grief
Grief Is Love: Living with Loss (Hardcover),Marisa Renee Lee,4.16,"2,674",,grief
Finding Meaning: The Sixth Stage of Grief (Hardcover),David Kessler,4.43,"2,898",2019,grief
Extremely Loud & Incredibly Close (Paperback),Jonathan Safran Foer,3.97,"433,642",2005,grief
,,,,,grief
,,,,,grief
When Breath Becomes Air (Kindle Edition),Paul Kalanithi,4.41,"787,344",2016,medical
Being Mortal: Medicine and What Matters in the End (Hardcover),Atul Gawande,4.49,"214,494",2014,medical
The Immortal Life of Henrietta Lacks (Hardcover),Rebecca Skloot,4.13,"796,081",2010,medical
This is Going to Hurt: Secret Diaries of a Junior Doctor (ebook),Adam Kay,4.40,"323,765",2017,medical
The Emperor of All Maladies: A Biography of Cancer (Hardcover),Siddhartha Mukherjee,4.34,"112,798",2010,medical
Stiff: The Curious Lives of Human Cadavers (Paperback),Mary Roach,4.06,"237,359",2003,medical
The Man Who Mistook His Wife for a Hat and Other Clinical Tales (Paperback),Oliver Sacks,4.05,"243,246",1985,medical
Complications: A Surgeon's Notes on an Imperfect Science (Paperback),Atul Gawande,4.28,"52,056",2002,medical
Better: A Surgeon's Notes on Performance (Hardcover),Atul Gawande,4.25,"36,858",2007,medical
"Do No Harm: Stories of Life, Death and Brain Surgery (Hardcover)",Henry Marsh,4.25,"42,228",2014,medical
Brain on Fire: My Month of Madness (ebook),Susannah Cahalan,4.09,"235,609",2012,medical
The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus (Paperback),Richard   Preston,4.16,"120,593",1994,medical
Cutting for Stone (Hardcover),Abraham   Verghese,4.33,"422,563",2009,medical
"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures (Paperback)",Anne Fadiman,4.20,"88,381",1997,medical
The House of God (Paperback),Samuel Shem,3.84,"27,911",1978,medical
The Checklist Manifesto: How to Get Things Right (Hardcover),Atul Gawande,4.04,"74,623",2009,medical
The Great Influenza: The Story of the Deadliest Pandemic in History (Paperback),John M. Barry,3.98,"42,307",2004,medical
"Working Stiff: Two Years, 262 Bodies, and the Making of a Medical Examiner (Hardcover)",Judy Melinek,4.27,"27,255",2014,medical
How Doctors Think (Hardcover),Jerome Groopman,3.93,"13,271",2007,medical
Unnatural Causes: The Life and Many Deaths of Britain's Top Forensic Pathologist (Hardcover),Richard Shepherd,4.32,"47,220",2018,medical
The Body: A Guide for Occupants (Hardcover),Bill Bryson,4.31,"97,451",2019,medical
Still Alice (Paperback),Lisa Genova,4.32,"358,461",2007,medical
When the Air Hits Your Brain: Tales of Neurosurgery (Mass Market Paperback),Frank T. Vertosick Jr.,4.35,"11,579",1996,medical
"The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World (Hardcover)",Steven Johnson,3.89,"55,767",2006,medical
Everything Is Tuberculosis: The History and Persistence of Our Deadliest Infection (Hardcover),John Green,4.39,"138,563",2025,medical
Every Patient Tells a Story: Medical Mysteries and the Art of Diagnosis (Kindle Edition),Lisa Sanders,3.96,"8,823",2009,medical
Twas the Nightshift Before Christmas (Hardcover),Adam Kay,4.11,"70,028",2019,medical
The Butchering Art: Joseph Lister's Quest to Transform the Grisly World of Victorian Medicine (Hardcover),Lindsey Fitzharris,4.30,"22,161",2017,medical
The Gene: An Intimate History (Hardcover),Siddhartha Mukherjee,4.35,"54,924",2016,medical
"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World (Paperback)",Tracy Kidder,4.20,"88,179",2003,medical
Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital (Hardcover),Sheri Fink,3.93,"40,320",2013,medical
"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma (Hardcover)",Bessel van der Kolk,4.36,"267,748",2014,medical
Why We Sleep: Unlocking the Power of Sleep and Dreams (Hardcover),Matthew Walker,4.37,"221,562",2017,medical
Medical Apartheid: The Dark History of Medical Experimentation on Black Americans from Colonial Times to the Present (Hardcover),Harriet A. Washington,4.43,"9,891",2007,medical
The Real Doctor Will See You Shortly: A Physician's First Year (Hardcover),Matt   McCarthy,4.12,"7,554",2015,medical
Gut: The Inside Story of Our Body's Most Underrated Organ (Paperback),Giulia Enders,4.08,"54,838",2014,medical
"Hot Lights, Cold Steel: Life, Death and Sleepless Nights in a Surgeon's First Years (Paperback)",Michael J.          Collins,4.16,"4,986",2005,medical
Empire of Pain: The Secret History of the Sackler Dynasty (Hardcover),Patrick Radden Keefe,4.54,"131,734",2021,medical
Gulp: Adventures on the Alimentary Canal (Paperback),Mary Roach,3.93,"51,159",2013,medical
Spillover: Animal Infections and the Next Human Pandemic (Paperback),David Quammen,4.42,"20,265",2012,medical
The Radium Girls: The Dark Story of America’s Shining Women (Hardcover),Kate  Moore,4.16,"181,546",2016,medical
Intern: A Doctor's Initiation (Paperback),Sandeep Jauhar,3.73,"4,595",2007,medical
My Stroke of Insight: A Brain Scientist's Personal Journey (Paperback),Jill Bolte Taylor,3.92,"32,158",2006,medical
War Doctor: Surgery on the Front Line (Hardcover),David Nott,4.54,"14,828",2019,medical
"The Tale of the Dueling Neurosurgeons: The History of the Human Brain as Revealed by True Stories of Trauma, Madness, and Recovery (Hardcover)",Sam Kean,4.25,"13,628",2014,medical
Rabid: A Cultural History of the World's Most Diabolical Virus (Hardcover),Bill  Wasik,3.72,"11,738",2012,medical
Fragile Lives: A Heart Surgeon’s Stories of Life and Death on the Operating Table (Hardcover),Stephen Westaby,4.36,"5,777",2017,medical
A Thousand Naked Strangers: a Paramedic's Wild Ride to the Edge and Back (Hardcover),Kevin Hazzard,3.95,"13,901",2016,medical
The Demon in the Freezer (Paperback),Richard   Preston,4.15,"17,938",2002,medical
Awakenings (Paperback),Oliver Sacks,4.09,"13,991",1973,medical
,,,,,medical
,,,,,medical
"The Shining (The Shining, #1)",Stephen        King,4.28,"1,676,926",1977,horror-thriller
It (Paperback),Stephen        King,4.24,"1,246,763",1986,horror-thriller
Misery (Paperback),Stephen        King,4.23,"832,707",1987,horror-thriller
Carrie (Mass Market Paperback),Stephen        King,3.99,"830,780",1974,horror-thriller
Pet Sematary (Kindle Edition),Stephen        King,4.08,"685,745",1983,horror-thriller
The Haunting of Hill House (Paperback),Shirley Jackson,3.81,"382,583",1959,horror-thriller
Dracula (Paperback),Bram Stoker,4.02,"1,445,600",1897,horror-thriller
The Silent Patient (Hardcover),Alex Michaelides,4.17,"3,126,764",2019,horror-thriller
Tender Is the Flesh (Paperback),Agustina Bazterrica,3.77,"370,282",2017,horror-thriller
’Salem’s Lot (Paperback),Stephen        King,4.10,"649,332",1975,horror-thriller
Frankenstein: The 1818 Text (Paperback),Mary Wollstonecraft Shelley,3.90,"1,818,737",1818,horror-thriller
Mexican Gothic (Hardcover),Silvia Moreno-Garcia,3.67,"431,361",2020,horror-thriller
House of Leaves (Paperback),Mark Z. Danielewski,4.09,"196,251",2000,horror-thriller
Gone Girl (Paperback),Gillian Flynn,4.14,"3,401,797",2012,horror-thriller
"Bunny (Bunny, #1)",Mona Awad,3.47,"309,642",2019,horror-thriller
The Stand (Audiobook),Stephen        King,4.35,"825,145",1978,horror-thriller
We Have Always Lived in the Castle (Paperback),Shirley Jackson,3.91,"286,115",1962,horror-thriller
The Troop (Hardcover),Nick Cutter,3.83,"121,360",2014,horror-thriller
Sharp Objects (Paperback),Gillian Flynn,4.01,"1,202,196",2006,horror-thriller
The Southern Book Club's Guide to Slaying Vampires (Kindle Edition),Grady Hendrix,3.79,"299,019",2020,horror-thriller
The Only Good Indians (Hardcover),Stephen Graham Jones,3.68,"109,631",2020,horror-thriller
Coraline (Paperback),Neil Gaiman,4.13,"772,621",2002,horror-thriller
"What Moves the Dead (Sworn Soldier, #1)",T. Kingfisher,3.85,"130,104",2022,horror-thriller
The Outsider (Hardcover),Stephen        King,4.01,"372,268",2018,horror-thriller
The Final Girl Support Group (Hardcover),Grady Hendrix,3.50,"179,239",2021,horror-thriller
"Doctor Sleep (The Shining, #2)",Stephen        King,4.13,"291,818",2013,horror-thriller
Hidden Pictures (Hardcover),Jason Rekulak,4.15,"554,211",2022,horror-thriller
I'm Thinking of Ending Things (Kindle Edition),Iain Reid,3.51,"195,800",2016,horror-thriller
Verity (ebook),Colleen Hoover,4.30,"3,666,954",2018,horror-thriller
"The Silence of the Lambs  (Hannibal Lecter, #2)",Thomas  Harris,4.26,"583,704",1988,horror-thriller
The Institute (Hardcover),Stephen        King,4.20,"333,009",2019,horror-thriller
"The Exorcist (The Exorcist, #1)",William Peter Blatty,4.21,"266,896",1971,horror-thriller
Home Before Dark (Hardcover),Riley Sager,4.05,"300,442",2020,horror-thriller
My Best Friend's Exorcism (Kindle Edition),Grady Hendrix,3.92,"147,452",2016,horror-thriller
The Girl on the Train (Hardcover),Paula Hawkins,3.96,"3,246,172",2015,horror-thriller
Carmilla (Paperback),J. Sheridan Le Fanu,3.87,"183,796",1872,horror-thriller
"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,4.02,"642,294",1976,horror-thriller
A Head Full of Ghosts (Hardcover),Paul Tremblay,3.78,"103,878",2015,horror-thriller
Horrorstör (Paperback),Grady Hendrix,3.65,"120,979",2014,horror-thriller
How to Sell a Haunted House (Hardcover),Grady Hendrix,3.64,"160,052",2023,horror-thriller
The Last House on Needless Street (Hardcover),Catriona Ward,3.82,"140,953",2021,horror-thriller
Cujo (Mass Market Paperback),Stephen        King,3.80,"317,866",1981,horror-thriller
"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,4.07,"369,517",1981,horror-thriller
American Psycho (Paperback),Bret Easton Ellis,3.80,"356,144",1991,horror-thriller
"Bird Box (Bird Box, #1)",Josh Malerman,4.05,"208,076",2014,horror-thriller
Pretty Girls (Paperback),Karin Slaughter,4.01,"675,087",2015,horror-thriller
"The Housemaid (The Housemaid, #1)",Freida McFadden,4.28,"2,851,936",2022,horror-thriller
Our Wives Under the Sea (Paperback),Julia Armfield,3.71,"121,886",2022,horror-thriller
Dr. Jekyll and Mr. Hyde (Mass Market Paperback),Robert Louis Stevenson,3.83,"653,889",1886,horror-thriller
And Then There Were None (Paperback),Agatha Christie,4.27,"1,580,194",1939,horror-thriller
,,,,,horror-thriller
,,,,,horror-thriller
Disability Visibility: First-Person Stories from the Twenty-first Century (Paperback),Alice  Wong,,,,disability
Care Work: Dreaming Disability Justice (Paperback),Leah Lakshmi Piepzna-Samarasinha,4.52,"5,020",2018,disability
"Out of My Mind (Out of My Mind, #1)",Sharon M. Draper,4.35,"185,852",2010,disability
"Get a Life, Chloe Brown (The Brown Sisters, #1)",Talia Hibbert,3.79,"205,494",2019,disability
"Disfigured: On Fairy Tales, Disability, and Making Space (Paperback)",Amanda Leduc,4.07,"5,895",2020,disability
El Deafo (Hardcover),Cece Bell,4.20,"90,016",2014,disability
Archer's Voice (ebook),Mia Sheridan,4.17,"657,023",2014,disability
"Wonder (Wonder, #1)",R.J. Palacio,4.36,"1,182,383",2012,disability
Sitting Pretty: The View from My Ordinary Resilient Disabled Body (Hardcover),Rebekah Taussig,4.41,"9,758",2020,disability
Being Heumann: An Unrepentant Memoir of a Disability Rights Activist (Hardcover),Judith Heumann,4.48,"6,658",2020,disability
True Biz (Hardcover),Sara Nović,4.06,"79,665",2022,disability
"Me Before You (Me Before You, #1)",Jojo Moyes,4.26,"1,781,585",2012,disability
The Curious Incident of the Dog in the Night-Time (Paperback),Mark Haddon,3.89,"1,582,673",2003,disability
"Exile and Pride: Disability, Queerness, and Liberation (Paperback)",Eli Clare,4.38,"2,507",1999,disability
"The Kiss Quotient (The Kiss Quotient, #1)",Helen  Hoang,3.87,"492,242",2018,disability
"Demystifying Disability: What to Know, What to Say, and How to Be an Ally (Paperback)",Emily Ladau,4.39,"4,286",2021,disability
Year of the Tiger: An Activist's Life (Paperback),Alice  Wong,4.22,"3,638",2022,disability
"Out on a Limb (Out, #1)",Hannah Bonam-Young,4.25,"170,191",2023,disability
"The Future Is Disabled: Prophecies, Love Notes, and Mourning Songs (Paperback)",Leah Lakshmi Piepzna-Samarasinha,4.42,"1,465",2022,disability
A Disability History of the United States (Paperback),Kim E. Nielsen,4.08,"1,620",2012,disability
The Fault in Our Stars (Hardcover),John Green,4.12,"5,647,695",2012,disability
"Six of Crows (Six of Crows, #1)",Leigh Bardugo,4.46,"1,129,382",2015,disability
Unmasking Autism: Discovering the New Faces of Neurodiversity (Hardcover),Devon  Price,4.34,"23,306",2022,disability
"Feminist, Queer, Crip (Hardcover)",Alison Kafer,4.39,"1,032",2013,disability
"Disability Intimacy: Essays on Love, Care, and Desire (Paperback)",Alice  Wong,,,,disability
Against Technoableism: Rethinking Who Needs Improvement (Hardcover),Ashley Shew,4.29,"2,591",2023,disability
Insignificant Events in the Life of a Cactus (Hardcover),Dusti Bowling,4.28,"36,398",2017,disability
Haben: The Deafblind Woman Who Conquered Harvard Law (Audible Audio),Haben Girma,4.19,"5,291",2019,disability
"Carry the Ocean (The Roosevelt, #1)",Heidi Cullinan,4.37,"5,823",2015,disability
"Always Only You (Bergman Brothers, #2)",Chloe Liese,3.94,"49,158",2020,disability
NeuroTribes: The Legacy of Autism and the Future of Neurodiversity (Hardcover),Steve Silberman,4.28,"17,603",2015,disability
Crip Theory: Cultural Signs of Queerness and Disability (Paperback),Robert McRuer,3.99,442,2006,disability
Capitalism and Disability: Selected Writings by Marta Russell (Paperback),Marta Russell,4.44,425,2019,disability
"The War That Saved My Life (The War That Saved My Life, #1)",Kimberly Brubaker Bradley,4.49,"113,686",2015,disability
"Tomorrow, and Tomorrow, and Tomorrow (Hardcover)",Gabrielle Zevin,4.12,"1,308,852",2022,disability
"The Bride Test (The Kiss Quotient, #2)",Helen  Hoang,3.81,"181,470",2019,disability
"The Pretty One: On Life, Pop Culture, Disability, and Other Reasons to Fall in Love With Me (Paperback)",Keah Brown,3.69,"1,335",2019,disability
"Blind Faith (Blind Faith, #1)",N.R. Walker,3.88,"5,402",2013,disability
What Happened to You? (Paperback),James Catchpole,4.41,"1,113",2021,disability
All the Light We Cannot See (Hardcover),Anthony Doerr,4.31,"1,939,165",2014,disability
Brilliant Imperfection: Grappling with Cure (Paperback),Eli Clare,4.45,"1,057",,disability
"Just Ask!: Be Different, Be Brave, Be You (Hardcover)",Sonia Sotomayor,4.49,"3,583",2019,disability
"A Curse So Dark and Lonely (Cursebreakers, #1)",Brigid Kemmerer,3.96,"178,008",2019,disability
Show Me a Sign (Show Me a Sign #1),Ann Clare LeZotte,4.01,"5,900",2020,disability
Unbroken: 13 Stories Starring Disabled Teens (Hardcover),Marieke Nijkamp,,,,disability
"Never Seduce a Scot (The Montgomerys and Armstrongs, #1)",Maya Banks,4.13,"36,911",2012,disability
"In the Absence of Light (Morgan & Grant, #1)",Adrienne Wilder,4.33,"5,290",2015,disability
"The Year We Fell Down (The Ivy Years, #1)",Sarina Bowen,3.93,"33,166",2014,disability
Song for a Whale (Hardcover),Lynne   Kelly,4.23,"14,064",2019,disability
"Only When It's Us (Bergman Brothers, #1)",Chloe Liese,3.91,"56,770",2020,disability
,,,,,disability
,,,,,disability
"The Sweetest Oblivion (Made, #1)",Danielle Lori,4.01,"359,883",2018,mafia-romance
"The Maddest Obsession (Made, #2)",Danielle Lori,4.24,"226,783",2019,mafia-romance
"Bound by Honor (Born in Blood Mafia Chronicles, #1)",Cora Reilly,3.75,"124,067",2014,mafia-romance
"Brutal Prince (Brutal Birthright, #1)",Sophie Lark,3.74,"193,947",2020,mafia-romance
"The Darkest Temptation (Made, #3)",Danielle Lori,4.03,"164,564",2020,mafia-romance
Sweet Temptation (Kindle Edition),Cora Reilly,3.96,"86,503",2020,mafia-romance
"Painted Scars (Perfectly Imperfect, #1)",Neva Altaj,3.74,"108,539",2022,mafia-romance
"The Predator (Dark Verse, #1)",RuNyx,3.98,"134,244",2020,mafia-romance
"Bound by Duty (Born in Blood Mafia Chronicles, #2)",Cora Reilly,3.77,"73,462",2015,mafia-romance
"Twisted Emotions (The Camorra Chronicles, #2)",Cora Reilly,4.10,"70,686",2019,mafia-romance
"Bound by Hatred (Born in Blood Mafia Chronicles, #3)",Cora Reilly,3.84,"71,930",2015,mafia-romance
"Broken Whispers (Perfectly Imperfect, #2)",Neva Altaj,4.00,"84,369",2022,mafia-romance
"Stolen Heir (Brutal Birthright, #2)",Sophie Lark,3.84,"91,694",2020,mafia-romance
"Ruthless Creatures (Queens & Monsters, #1)",J.T. Geissinger,4.04,"103,074",2021,mafia-romance
"Sinners Anonymous (Sinners Anonymous, #1)",Somme Sketcher,3.82,"97,539",2021,mafia-romance
"Twisted Pride (The Camorra Chronicles, #3)",Cora Reilly,4.12,"55,528",2019,mafia-romance
"Twisted Loyalties (The Camorra Chronicles, #1)",Cora Reilly,3.83,"46,007",2018,mafia-romance
"Bound by Temptation (Born in Blood Mafia Chronicles, #4)",Cora Reilly,3.80,"51,359",2015,mafia-romance
"Stolen Touches (Perfectly Imperfect, #5)",Neva Altaj,4.03,"62,822",2022,mafia-romance
"Hidden Truths (Perfectly Imperfect, #3)",Neva Altaj,4.10,"65,546",2022,mafia-romance
"Vow of Deception (Deception Trilogy, #1)",Rina Kent,3.90,"76,200",2021,mafia-romance
"Carnal Urges (Queens & Monsters, #2)",J.T. Geissinger,4.23,"72,587",2021,mafia-romance
"The Reaper (Dark Verse, #2)",RuNyx,4.29,"99,214",2020,mafia-romance
"Nero (Alliance, #1)",S.J. Tilly,3.82,"84,659",2023,mafia-romance
"Sinners Condemned (Sinners Anonymous, #2)",Somme Sketcher,4.17,"72,708",2022,mafia-romance
"Bound by Love (Born in Blood Mafia Chronicles, #6)",Cora Reilly,3.98,"38,591",2018,mafia-romance
"Blood of My Monster (Monster Trilogy, #1)",Rina Kent,4.16,"74,362",2023,mafia-romance
"Bound by Vengeance (Born in Blood Mafia Chronicles, #5)",Cora Reilly,3.73,"39,416",2017,mafia-romance
"Savage Lover  (Brutal Birthright, #3)",Sophie Lark,3.84,"62,341",2020,mafia-romance
"The Emperor (Dark Verse, #3)",RuNyx,4.20,"72,016",2021,mafia-romance
"Ruined Secrets (Perfectly Imperfect, #4)",Neva Altaj,3.75,"53,416",2022,mafia-romance
"Taken by a Sinner (Sinners, #1)",Michelle Heard,3.89,"46,424",2022,mafia-romance
"Twisted Bonds (The Camorra Chronicles, #4)",Cora Reilly,4.22,"38,566",2019,mafia-romance
"Bloody Heart (Brutal Birthright, #4)",Sophie Lark,3.92,"50,372",2020,mafia-romance
"Sinners Consumed (Sinners Anonymous, #3)",Somme Sketcher,4.24,"65,103",2022,mafia-romance
